scenario_name,protocol_family,soundness_assumption,security_target_bits,cost_scenario_name,rate_parameter_name,log_rate,reciprocal_rate,grinding_bits,minimum_secure_query_count,total_explicit_query_count,chunk_size,proof_bytes,predicted_cu,lower_cu,upper_cu,verification_core_cu,transport_overhead_cu,cu_budget_fraction,proof_transport_pressure,assumption_qualified_feasible,assumption_feasibility_reasons,lower_bound_model_feasible,lower_bound_model_feasibility_reasons
qualified-whir-t128-r4-g20-whir_johnson_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,2,4,20,117,162,640,38378,10664048.822536,10605027.427246,10723070.217825,10622390.833949,41657.988586,7.617178,31.150974,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g20-whir_capacity_full-baseline,WHIR,whir_capacity_full,128.0,baseline,log_inv_rate,2,4,20,56,78,640,20756,8903197.735993,8844176.340704,8962219.131283,8880244.561379,22953.174614,6.359427,16.847403,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g20-whir_capacity_full-fenzi_whir_core_0p8,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8,log_inv_rate,2,4,20,56,78,640,20756,7127324.462019,7068303.066729,7186345.857308,7104371.287404,22953.174614,5.090946,16.847403,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g20-whir_capacity_full-m31_mul_0p75,WHIR,whir_capacity_full,128.0,m31_mul_0p75,log_inv_rate,2,4,20,56,78,640,20756,6914299.512986,6855278.117696,6973320.908275,6891346.338371,22953.174614,4.938785,16.847403,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g20-whir_capacity_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,2,4,20,56,78,640,20756,5536205.883613,5477184.488323,5595227.278902,5513252.708998,22953.174614,3.954433,16.847403,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g24-whir_johnson_full-baseline,WHIR,whir_johnson_full,128.0,baseline,log_inv_rate,2,4,24,112,155,640,36898,16584264.673911,16525243.278622,16643286.069201,16544130.770290,40133.903621,11.845903,29.949675,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g24-whir_johnson_full-fenzi_whir_core_0p8,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8,log_inv_rate,2,4,24,112,155,640,36898,13275614.158155,13216592.762865,13334635.553444,13235480.254533,40133.903621,9.482582,29.949675,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g24-whir_johnson_full-m31_mul_0p75,WHIR,whir_johnson_full,128.0,m31_mul_0p75,log_inv_rate,2,4,24,112,155,640,36898,12785468.869346,12726447.474057,12844490.264636,12745334.965725,40133.903621,9.132478,29.949675,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g24-whir_johnson_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,2,4,24,112,155,640,36898,10236577.514502,10177556.119213,10295598.909792,10196443.610881,40133.903621,7.311841,29.949675,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g24-whir_capacity_full-baseline,WHIR,whir_capacity_full,128.0,baseline,log_inv_rate,2,4,24,54,76,640,20388,8704998.836402,8645977.441112,8764020.231691,8682512.639004,22486.197397,6.217856,16.548701,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g24-whir_capacity_full-fenzi_whir_core_0p8,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8,log_inv_rate,2,4,24,54,76,640,20388,6968671.946902,6909650.551612,7027693.342192,6946185.749505,22486.197397,4.977623,16.548701,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g24-whir_capacity_full-m31_mul_0p75,WHIR,whir_capacity_full,128.0,m31_mul_0p75,log_inv_rate,2,4,24,54,76,640,20388,6763110.940188,6704089.544898,6822132.335477,6740624.742790,22486.197397,4.830794,16.548701,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g24-whir_capacity_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,2,4,24,54,76,640,20388,5415161.629931,5356140.234641,5474183.025220,5392675.432534,22486.197397,3.867973,16.548701,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g32-whir_johnson_full-baseline,WHIR,whir_johnson_full,128.0,baseline,log_inv_rate,2,4,32,104,144,640,34586,15487017.333820,15427995.938531,15546038.729110,15449242.530776,37774.803044,11.062155,28.073052,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g32-whir_johnson_full-fenzi_whir_core_0p8,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8,log_inv_rate,2,4,32,104,144,640,34586,12397344.465966,12338323.070677,12456365.861256,12359569.662922,37774.803044,8.855246,28.073052,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g32-whir_johnson_full-m31_mul_0p75,WHIR,whir_johnson_full,128.0,m31_mul_0p75,log_inv_rate,2,4,32,104,144,640,34586,11946778.326620,11887756.931331,12005799.721910,11909003.523576,37774.803044,8.533413,28.073052,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g32-whir_johnson_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,2,4,32,104,144,640,34586,9565153.260206,9506131.864917,9624174.655496,9527378.457162,37774.803044,6.832252,28.073052,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g32-whir_capacity_full-baseline,WHIR,whir_capacity_full,128.0,baseline,log_inv_rate,2,4,32,50,70,640,19092,8105516.486271,8046495.090981,8164537.881561,8084408.427578,21108.058693,5.789655,15.496753,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g32-whir_capacity_full-fenzi_whir_core_0p8,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8,log_inv_rate,2,4,32,50,70,640,19092,6488810.439057,6429789.043767,6547831.834346,6467702.380364,21108.058693,4.634865,15.496753,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g32-whir_capacity_full-m31_mul_0p75,WHIR,whir_capacity_full,128.0,m31_mul_0p75,log_inv_rate,2,4,32,50,70,640,19092,6304659.570438,6245638.175149,6363680.965728,6283551.511745,21108.058693,4.503328,15.496753,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r4-g32-whir_capacity_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,2,4,32,50,70,640,19092,5048124.906390,4989103.511101,5107146.301680,5027016.847698,21108.058693,3.605804,15.496753,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r8-g0-whir_johnson_full-baseline,WHIR,whir_johnson_full,128.0,baseline,log_inv_rate,3,8,0,90,134,640,37474,14620676.287480,14561654.892190,14679697.682769,14579910.423912,40765.863567,10.443340,30.417208,false,predicted CU exceeds the transaction compute budget; whir_johnson_full soundness term 128.1 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r8-g0-whir_johnson_full-fenzi_whir_core_0p8,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8,log_inv_rate,3,8,0,90,134,640,37474,11704869.840999,11645848.445709,11763891.236288,11664103.977431,40765.863567,8.360621,30.417208,false,predicted CU exceeds the transaction compute budget; whir_johnson_full soundness term 128.1 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r8-g0-whir_johnson_full-m31_mul_0p75,WHIR,whir_johnson_full,128.0,m31_mul_0p75,log_inv_rate,3,8,0,90,134,640,37474,11315488.914248,11256467.518959,11374510.309538,11274723.050681,40765.863567,8.082492,30.417208,false,predicted CU exceeds the transaction compute budget; whir_johnson_full soundness term 128.1 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r8-g0-whir_johnson_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,3,8,0,90,134,640,37474,9060719.942414,9001698.547124,9119741.337703,9019954.078846,40765.863567,6.471943,30.417208,false,predicted CU exceeds the transaction compute budget; whir_johnson_full soundness term 128.1 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r8-g0-whir_capacity_full-baseline,WHIR,whir_capacity_full,128.0,baseline,log_inv_rate,3,8,0,44,66,640,20716,7770656.055280,7711634.659990,7829677.450570,7747734.608114,22921.447166,5.550469,16.814935,false,predicted CU exceeds the transaction compute budget; whir_capacity_full soundness term 128.2 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r8-g0-whir_capacity_full-fenzi_whir_core_0p8,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8,log_inv_rate,3,8,0,44,66,640,20716,6221284.771959,6162263.376669,6280306.167248,6198363.324792,22921.447166,4.443775,16.814935,false,predicted CU exceeds the transaction compute budget; whir_capacity_full soundness term 128.2 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r8-g0-whir_capacity_full-m31_mul_0p75,WHIR,whir_capacity_full,128.0,m31_mul_0p75,log_inv_rate,3,8,0,44,66,640,20716,6063819.793035,6004798.397745,6122841.188324,6040898.345868,22921.447166,4.331300,16.814935,false,predicted CU exceeds the transaction compute budget; whir_capacity_full soundness term 128.2 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r8-g0-whir_capacity_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,3,8,0,44,66,640,20716,4855815.762162,4796794.366873,4914837.157452,4832894.314996,22921.447166,3.468440,16.814935,false,predicted CU exceeds the transaction compute budget; whir_capacity_full soundness term 128.2 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r8-g8-whir_johnson_full-baseline,WHIR,whir_johnson_full,128.0,baseline,log_inv_rate,3,8,8,84,125,640,35266,13714623.368035,13655601.972745,13773644.763325,13676134.113681,38489.254355,9.796160,28.625000,false,predicted CU exceeds the transaction compute budget; whir_johnson_full soundness term 128.1 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r8-g8-whir_johnson_full-fenzi_whir_core_0p8,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8,log_inv_rate,3,8,8,84,125,640,35266,10979572.183600,10920550.788311,11038593.578890,10941082.929246,38489.254355,7.842552,28.625000,false,predicted CU exceeds the transaction compute budget; whir_johnson_full soundness term 128.1 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r8-g8-whir_johnson_full-m31_mul_0p75,WHIR,whir_johnson_full,128.0,m31_mul_0p75,log_inv_rate,3,8,8,84,125,640,35266,10620982.465375,10561961.070086,10680003.860665,10582493.211021,38489.254355,7.586416,28.625000,false,predicted CU exceeds the transaction compute budget; whir_johnson_full soundness term 128.1 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r8-g8-whir_johnson_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,3,8,8,84,125,640,35266,8504659.461472,8445638.066183,8563680.856762,8466170.207118,38489.254355,6.074757,28.625000,false,predicted CU exceeds the transaction compute budget; whir_johnson_full soundness term 128.1 bits is below the 128.0-bit target,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r8-g8-whir_capacity_full-baseline,WHIR,whir_capacity_full,128.0,baseline,log_inv_rate,3,8,8,41,62,640,19780,7369115.773865,7310094.378576,7428137.169155,7347286.918372,21828.855493,5.263654,16.055195,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r8-g8-whir_capacity_full-fenzi_whir_core_0p8,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8,log_inv_rate,3,8,8,41,62,640,19780,5899834.028492,5840812.633202,5958855.423781,5878005.172999,21828.855493,4.214167,16.055195,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r8-g8-whir_capacity_full-m31_mul_0p75,WHIR,whir_capacity_full,128.0,m31_mul_0p75,log_inv_rate,3,8,8,41,62,640,19780,5756300.165207,5697278.769918,5815321.560497,5734471.309714,21828.855493,4.111643,16.055195,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r8-g8-whir_capacity_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,3,8,8,41,62,640,19780,4609581.541566,4550560.146276,4668602.936855,4587752.686073,21828.855493,3.292558,16.055195,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r8-g16-whir_johnson_full-baseline,WHIR,whir_johnson_full,128.0,baseline,log_inv_rate,3,8,16,79,118,640,33562,13010049.833700,12951028.438410,13069071.228989,12973437.422715,36612.410985,9.292893,27.241883,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r8-g16-whir_johnson_full-fenzi_whir_core_0p8,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8,log_inv_rate,3,8,16,79,118,640,33562,10415537.987458,10356516.592169,10474559.382748,10378925.576473,36612.410985,7.439670,27.241883,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r8-g16-whir_johnson_full-m31_mul_0p75,WHIR,whir_johnson_full,128.0,m31_mul_0p75,log_inv_rate,3,8,16,79,118,640,33562,10080945.074818,10021923.679529,10139966.470108,10044332.663833,36612.410985,7.200675,27.241883,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r8-g16-whir_johnson_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_johnson_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,3,8,16,79,118,640,33562,8072254.180353,8013232.785063,8131275.575642,8035641.769368,36612.410985,5.765896,27.241883,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r8-g16-whir_capacity_full-baseline,WHIR,whir_capacity_full,128.0,baseline,log_inv_rate,3,8,16,39,58,640,18724,6964458.499292,6905437.104002,7023479.894581,6943642.333119,20816.166172,4.974613,15.198052,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r8-g16-whir_capacity_full-fenzi_whir_core_0p8,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8,log_inv_rate,3,8,16,39,58,640,18724,5575905.670969,5516884.275679,5634927.066258,5555089.504797,20816.166172,3.982790,15.198052,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r8-g16-whir_capacity_full-m31_mul_0p75,WHIR,whir_capacity_full,128.0,m31_mul_0p75,log_inv_rate,3,8,16,39,58,640,18724,5445663.544221,5386642.148931,5504684.939511,5424847.378049,20816.166172,3.889760,15.198052,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
qualified-whir-t128-r8-g16-whir_capacity_full-fenzi_whir_core_0p8_plus_m31_mul_0p75,WHIR,whir_capacity_full,128.0,fenzi_whir_core_0p8_plus_m31_mul_0p75,log_inv_rate,3,8,16,39,58,640,18724,4360869.706913,4301848.311623,4419891.102202,4340053.540740,20816.166172,3.114907,15.198052,false,predicted CU exceeds the transaction compute budget,false,predicted CU exceeds the transaction compute budget
